species	Lon	Lat
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	23.133662	5.403848
Fulanus_beltranus	23.133662	5.403848
Fulanus_beltranus	23.133662	5.403848
Fulanus_beltranus	23.133662	5.403848
Fulanus_beltranus	24.285	3.4725
Fulanus_beltranus	24.285	3.4725
Fulanus_beltranus	24.285	3.4725
Fulanus_beltranus	24.285	3.4725
Fulanus_beltranus	24.285	3.4725
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.62657	1.485007
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	20.321614	2.385558
Fulanus_beltranus	20.321614	2.385558
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	21.1608	1.18264
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.46202	3.32112
Fulanus_beltranus	19.594422	3.35292
Fulanus_beltranus	19.594422	3.35292
